X1+X2,P_NS(APR4_EPP),P_NS(BHF_BBB2),P_NS(H4),P_NS(HQC18),P_NS(KDE0V),P_NS(KDE0V1),P_NS(MPA1),P_NS(MS1_PP),P_NS(MS1B_PP),P_NS(RS),P_NS(SK255),P_NS(SK272),P_NS(SKI2),P_NS(SKI3),P_NS(SKI4),P_NS(SKI5),P_NS(SKI6),P_NS(SKMP),P_NS(SKOP),P_NS(SLy),P_NS(SLY2),P_NS(SLY9),P_NS(SLY230A)
0.480000,0.049505,0.045151,0.001653,0.043665,0.032853,0.041727,0.008771,0.000034,0.000305,0.005614,0.005713,0.005329,0.003385,0.003366,0.010363,0.000786,0.008691,0.009191,0.017021,0.029392,0.029907,0.010716,0.029668
0.500000,0.052958,0.049494,0.001802,0.046291,0.035586,0.043600,0.009157,0.000035,0.000320,0.006064,0.005871,0.005647,0.003638,0.003598,0.011154,0.000841,0.009349,0.009961,0.018514,0.031487,0.032138,0.011447,0.031752
0.520000,0.056370,0.053882,0.001951,0.048793,0.038381,0.045068,0.009584,0.000036,0.000334,0.006512,0.006036,0.005941,0.003886,0.003831,0.011972,0.000895,0.010028,0.010706,0.020050,0.033588,0.034396,0.012178,0.033708
0.540000,0.059641,0.058034,0.002091,0.051098,0.041089,0.046247,0.010055,0.000038,0.000350,0.006947,0.006214,0.006209,0.004118,0.004059,0.012780,0.000948,0.010699,0.011384,0.021572,0.035542,0.036514,0.012898,0.035408
0.560000,0.062664,0.061703,0.002219,0.053154,0.043597,0.047278,0.010571,0.000040,0.000365,0.007359,0.006410,0.006451,0.004328,0.004278,0.013539,0.001000,0.011326,0.011959,0.023027,0.037228,0.038356,0.013603,0.036744
0.580000,0.065347,0.064720,0.002330,0.054949,0.045840,0.048314,0.011123,0.000041,0.000380,0.007741,0.006631,0.006672,0.004515,0.004485,0.014213,0.001048,0.011878,0.012410,0.024380,0.038581,0.039844,0.014289,0.037646
0.600000,0.067623,0.067009,0.002425,0.056514,0.047810,0.049492,0.011699,0.000043,0.000394,0.008090,0.006879,0.006875,0.004678,0.004677,0.014773,0.001093,0.012329,0.012731,0.025610,0.039601,0.040972,0.014956,0.038097
0.620000,0.069467,0.068589,0.002503,0.057932,0.049549,0.050923,0.012282,0.000045,0.000408,0.008403,0.007159,0.007067,0.004823,0.004855,0.015204,0.001134,0.012665,0.012929,0.026721,0.040358,0.041805,0.015605,0.038136
0.640000,0.070900,0.069570,0.002568,0.059333,0.051140,0.052682,0.012851,0.000047,0.000422,0.008680,0.007473,0.007254,0.004954,0.005020,0.015505,0.001173,0.012888,0.013027,0.027730,0.040987,0.042479,0.016240,0.037868
0.660000,0.072002,0.070146,0.002625,0.060892,0.052690,0.054802,0.013387,0.000049,0.000435,0.008924,0.007822,0.007442,0.005080,0.005175,0.015691,0.001209,0.013014,0.013061,0.028671,0.041675,0.043185,0.016863,0.037462
