1.6108611,1.1989588,1.2072068
1.9965571,1.1201793,1.2912239
1.470719,1.3166414,1.2110434
1.3810571,1.2976853,1.1653125
1.6007459,1.0185443,1.1059734
1.4333603,1.3199396,1.1972227
2.095111,1.043338,1.271851
1.742274,1.1804968,1.2437979
1.5441481,1.3817782,1.2712288
1.54574,1.2515612,1.2094983
1.6506813,1.3890035,1.3172076
1.8039501,1.0027627,1.1609514
1.8939683,1.0007869,1.1866051
1.7231878,1.2534771,1.2762138
1.725443,1.4548728,1.3782923
1.99023,1.008387,1.2193661
1.6713701,1.2812202,1.2716782
1.706625,1.303784,1.2962272
1.4873432,1.1691686,1.1463326
1.9992224,1.0125729,1.2246369
1.7327331,1.0934284,1.1919934
1.775438,1.148383,1.237215
1.4104922,1.2367785,1.1493119
1.4361621,1.3172446,1.1971481
1.463165,1.0401475,1.0708532
1.6838729,1.5024643,1.3842347
1.681098,1.3759387,1.3226811
1.5495014,1.2395782,1.2050009
1.6145215,1.2306936,1.2248791
1.454931,1.2900971,1.192256
1.6058239,1.1006336,1.1532519
1.5542231,1.1983978,1.1860946
1.9627078,1.0036889,1.2084453
1.6691283,1.3390863,1.2999218
1.4225436,1.3300906,1.1973425
1.9351271,1.0632457,1.237738
1.4902335,1.3528498,1.2357893
1.4531924,1.4302427,1.2550403
2.1075623,0.99871963,1.2459087
1.5020354,1.1637673,1.1491115
1.539686,1.4436815,1.2977791
1.5076647,1.1555371,1.1470237
1.9362388,1.0935935,1.2566235
1.6340556,1.3554537,1.2944669
1.587708,1.0973088,1.1451708
1.54166,1.279457,1.2215868
1.7145679,1.204189,1.2470102
2.1029828,1.0246717,1.2618523
1.7883399,1.1338394,1.233274
1.9834023,1.086413,1.2665461
1.9278376,1.1856117,1.3084568
1.8219403,1.0730749,1.2088387
2.1797626,1.001963,1.2677219
1.5184726,1.2371234,1.1919248
1.6309685,1.298567,1.2652787
1.8471417,1.0305637,1.1910659
1.9661642,1.0231822,1.2218796
1.6950084,1.000857,1.1261252
1.6111845,1.3994329,1.3065538
1.5557073,1.4976598,1.3287671
1.6443464,1.0267107,1.124937
1.7353909,1.0808276,1.1856568
1.7667547,1.2011403,1.2634914
1.7726549,1.1721535,1.2495505
1.566976,1.198088,1.190665
1.7033589,1.2707291,1.2780408
1.9561177,1.0369445,1.2276291
1.404548,1.3705404,1.2078185
1.6826282,1.1530356,1.20828
1.2965533,1.2245252,1.0968256
1.4432544,1.3871096,1.2316966
1.9347036,1.0454992,1.2266304
1.703905,1.3313727,1.309204
1.4318544,1.311918,1.1929265
1.3864416,1.2557864,1.1484084
1.7263389,1.0546708,1.1676301
1.9574888,1.0166569,1.2152112
1.4448926,1.1738884,1.1325506
1.8562496,1.0831333,1.2255746
1.9651058,1.0266126,1.2237463
1.3702416,1.3482378,1.1832404
1.4312801,1.3570055,1.213155
1.6498764,1.3755633,1.3103927
1.4993045,1.2441106,1.1879303
1.483455,1.249083,1.1841484
1.8987194,1.1286376,1.2658914
1.6890544,1.0020924,1.1249763
1.656873,1.3397115,1.2955525
1.445179,1.4222957,1.2480931
1.5563915,1.1532729,1.1637172
1.9191141,1.0673157,1.2353947
1.4308177,1.353662,1.2114568
1.6270931,1.3054161,1.2672111
1.7452545,1.2403979,1.2771562
1.6894794,1.029419,1.1411124
1.5020634,1.0854746,1.1086831
1.4920071,1.2353154,1.1808152
1.8671603,1.2420719,1.320281
1.741069,1.2116922,1.2603155
1.6856928,1.2429576,1.2572086
2.1099439,1.0589173,1.2861722
1.5409845,1.3165121,1.2391866
1.553019,1.2851865,1.2287881
1.9914176,1.1655965,1.3169553
1.5963835,1.2416308,1.2236998
1.486109,1.2163793,1.1692814
1.5291493,1.1226664,1.1379199
1.5280677,1.5146962,1.3244246
1.6467483,1.0289521,1.1270052
1.4143614,1.2394998,1.1521485
1.3330668,1.2980415,1.1451346
1.4690413,1.3450803,1.223491
1.545915,1.1677394,1.1673687
1.5480833,1.2645137,1.2167721
2.202253,1.012184,1.2807225
1.5630414,1.3629135,1.2700176
1.7341335,1.1838833,1.2428459
1.4662623,1.3513342,1.2252054
1.5198739,1.0964679,1.1208389
1.36522,1.333185,1.1744497
1.4203751,1.401411,1.2282205
1.4732052,1.3466014,1.225907
1.3870195,1.2056134,1.1251909
1.4970452,1.2740525,1.2014978
1.7364511,1.1834382,1.2434021
1.513419,1.3857597,1.2604722
1.8228391,1.1535741,1.2558497
1.8495084,1.1433645,1.2587137
1.814129,1.158586,1.2558194
1.5901253,1.3632773,1.2809873
1.5516912,1.1434114,1.1568835
1.5675159,1.0905911,1.134514
1.6085567,1.2951976,1.2550802
1.8019522,1.0331483,1.1787722
1.7474345,1.1650671,1.2370802
1.3704636,1.3260049,1.1735146
1.3617626,1.3301078,1.1716075
2.0679357,0.99024445,1.2293487
1.6220084,1.2441921,1.2345339
1.5141792,1.1963408,1.1700618
1.4830776,1.3569008,1.2347078
1.3617626,1.3301078,1.1716075
1.7687197,1.1533331,1.2377435
1.6644585,1.1847485,1.2189747
1.6317633,1.1190684,1.1722372
1.4555798,1.3273661,1.2098042
1.725635,1.2037218,1.250635
1.8256618,1.1404271,1.2492688
