1.5099585,1.2561194,1.1979114
2.2564774,0.9918828,1.2811558
1.6597801,1.1469474,1.1970613
1.9983313,0.9947597,1.2128509
1.4796556,1.2743362,1.1947424
1.7235383,1.0536511,1.166137
2.0945916,1.0013222,1.2440737
1.6538608,1.2063829,1.2266195
1.5499274,1.3464419,1.2569807
1.4887291,1.2587876,1.1908932
1.579478,1.4549328,1.3194685
1.5998131,1.2763361,1.242391
1.5689613,1.266018,1.2255225
1.5329496,1.3669971,1.2597933
1.5234555,1.2584125,1.2042714
1.4694254,1.2964858,1.2011065
1.6981488,1.0829047,1.1746209
1.2707477,1.2152611,1.0817747
1.727801,1.032893,1.1553824
1.6490997,1.5278218,1.3816259
1.3361231,1.2479486,1.1239966
2.396979,1.0051852,1.3267685
1.7683928,1.2444185,1.287457
1.4340173,1.3686829,1.2195483
1.6245825,1.2293609,1.2279018
1.4606733,1.0864657,1.0942862
1.5341398,1.2804507,1.2191402
1.5213099,1.2829272,1.215315
1.4056284,1.2257407,1.1421552
1.5023433,1.2857302,1.2091789
1.4181209,1.288684,1.176588
1.5620492,1.2232854,1.2015947
1.4306507,1.2515872,1.1643871
1.3724889,1.1518162,1.0937217
1.7655867,1.1313562,1.2243485
1.510678,1.2063279,1.1737193
1.7778788,1.078851,1.1982415
2.0934665,1.0347401,1.2657831
1.8322372,1.029196,1.18569
1.5587753,1.255421,1.2163901
1.7382647,1.1359584,1.2178195
1.5078713,1.2240148,1.1814029
1.3203611,1.0983298,1.0474643
1.3807342,1.1778697,1.109491
2.0897474,0.99217635,1.2366455
1.4992986,1.401523,1.261795
1.7065972,1.2227927,1.2541078
1.4399313,1.152178,1.1199179
1.7973391,1.29499,1.3245877
1.370296,1.2436867,1.1361997
1.6443464,1.0267107,1.124937
1.5807292,1.2956187,1.2446078
1.4883586,1.2299334,1.1767774
1.656089,1.2559078,1.2531027
1.5832564,1.3473332,1.2706466
1.9488686,1.0075693,1.2069262
1.4157563,1.0989538,1.0841346
1.5020442,1.3441887,1.236607
1.2817624,1.2267714,1.0915879
1.5010474,1.1750991,1.1544613
1.577969,1.2647827,1.2283463
1.5921953,1.2138183,1.2080142
1.3244544,1.2576638,1.123481
1.3219578,1.2494122,1.1187192
1.4825507,1.3878103,1.2485803
1.4576193,1.3919069,1.2399325
1.5087225,1.3135836,1.224953
1.5796217,1.135644,1.162826
1.4750363,1.2093548,1.1615682
1.9578172,1.0064019,1.2087711
1.4738544,1.3001242,1.2046005
1.5171062,1.4374157,1.2854689
1.877914,1.1333783,1.2620593
1.6784965,1.1134242,1.1851356
1.5033101,1.3697337,1.2489423
1.5710281,1.2911711,1.2386844
1.6445136,1.1793488,1.2090358
1.3825201,1.2644441,1.150782
1.6178436,1.1572843,1.1878712
1.4110873,1.3334256,1.1940446
1.7374856,1.2385547,1.2734271
1.520015,1.3580774,1.2503814
2.0679357,0.99024445,1.2293487
1.6486351,1.1667837,1.2038167
1.7326508,1.0215448,1.1502231
1.549668,1.1202267,1.1440051
1.5336131,1.2961853,1.2265313
1.5606078,1.2896684,1.2339163
1.5576026,1.3563668,1.264746
1.5325017,1.3224303,1.23864
1.6996166,1.3660051,1.3248852
1.9487343,1.1184886,1.2755028
1.5847417,1.22227,1.2095575
1.4781493,1.36011,1.2341416
1.7755691,1.0288938,1.1680325
1.3512027,1.2265847,1.120473
1.5452516,1.2616512,1.2142766
1.3043426,1.2116325,1.0942494
1.4467717,1.41016,1.2434292
1.4754229,1.2423028,1.1777287
1.6135094,1.0642807,1.1359032
1.5084162,1.1457479,1.1423011
1.6629364,1.4468414,1.3496839
2.10509,0.9903371,1.2396187
1.786043,1.0561744,1.1875314
1.5267622,1.1931647,1.1731988
1.7727561,1.0217344,1.1628714
2.0629158,1.0023758,1.2359841
1.7777591,1.118156,1.2208661
1.5870742,1.0059128,1.0942951
1.4637552,1.1980444,1.1516745
1.8775343,1.10712,1.2464956
1.4036626,1.154196,1.1070062
1.9457862,1.0421284,1.2278242
1.6272635,1.203762,1.2156551
1.5688667,1.2171526,1.2010521
1.6802822,1.014104,1.1292416
1.6617014,1.1471082,1.1978157
1.6258771,1.4590278,1.3404247
1.5415001,1.1901101,1.1771578
1.9731456,1.0012883,1.2099017
1.5687755,1.3405663,1.2616837
1.3930815,1.1642442,1.1077842
1.4361513,1.3140765,1.1956905
1.7207444,1.027143,1.1497637
1.5557694,1.0987442,1.1347706
1.4149501,1.3399141,1.1985904
