#Event mass1 mass2 mchirp spin1x spin1y spin1z spin2x spin2y spin2z mass1recover mass2recover mchirprecover spin1xrecover spin1yrecover spin1zrecover spin2xrecover spin2yrecover spin2zrecover SNR PNS PEMB Mrem label
0 699781000699780 1.4794787 1.4960365 1.2951442 0.0 0.0 0.0 0.0 0.0 0.0 1.7399826 1.2779812 1.2950866 0.0 0.0 0.0 0.0 0.0 0.0 9.523403957416136 1.0 1.0 0.0009146331685026301 0
1 639481000639479 1.4632463 1.297169 1.1989292 0.0 0.0 0.0 0.0 0.0 0.0 1.7056829 1.1215727 1.1988434 0.0 0.0 0.0 0.0 0.0 0.0 11.51663438237197 1.0 1.0 0.03639938054793837 1
2 625131000625129 1.5677761 1.5804273 1.3703219 0.0 0.0 0.0 0.0 0.0 0.0 1.7553546 1.4173754 1.3715867 0.0 0.0 0.0 0.0 0.0 0.0 9.774962011962263 1.0 1.0 0 1
3 620231000620229 1.3777165 1.4872423 1.2459519 0.0 0.0 0.0 0.0 0.0 0.0 1.5613458 1.313695 1.2458546 0.0 0.0 0.0 0.0 0.0 0.0 10.8617206899472 1.0 1.0 0.01641127598686072 0
4 640031000640030 1.4610531 1.5778383 1.3215818 0.0 0.0 0.0 0.0 0.0 0.0 1.633367 1.4124005 1.3215562 0.0 0.0 0.0 0.0 0.0 0.0 15.4223771858786 1.0 1.0 0.0024349253589287987 0
5 692771000692770 1.6167663 1.4852476 1.3487732 0.0 0.0 0.0 0.0 0.0 0.0 2.2956173 1.0746957 1.3482703 0.0 0.0 0.0 0.0 0.0 0.0 9.694251547240903 1.0 1.0 0.00046860701726669194 0
6 695151000695150 1.2843745 1.4738189 1.1971719 0.0 0.0 0.0 0.0 0.0 0.0 1.5573474 1.2179105 1.197126 0.0 0.0 0.0 0.0 0.0 0.0 16.88945559115897 1.0 1.0 0.039819625588798084 1
7 606801000606800 1.3678497 1.2638648 1.1444468 0.0 0.0 0.0 0.0 0.0 0.0 1.5462794 1.1231719 1.1443428 0.0 0.0 0.0 0.0 0.0 0.0 9.799361451877335 1.0 1.0 0.04658594612684072 1
8 646931000646929 1.4085482 1.2678325 1.1630291 0.0 0.0 0.0 0.0 0.0 0.0 1.6814905 1.072026 1.1629534 0.0 0.0 0.0 0.0 0.0 0.0 10.6118135646233 1.0 1.0 0.04512411769007565 1
9 642511000642510 1.4495726 1.2939852 1.1918972 0.0 0.0 0.0 0.0 0.0 0.0 1.7210212 1.0998466 1.1917754 0.0 0.0 0.0 0.0 0.0 0.0 10.2582189127787 1.0 1.0 0.03738950498547597 1
10 607891000607889 1.4627963 1.1700368 1.1374842 0.0 0.0 0.0 0.0 0.0 0.0 1.3863212 1.232344 1.1374741 0.0 0.0 0.0 0.0 0.0 0.0 11.98076457945055 1.0 1.0 0.07383614060144202 1
11 680521000680520 1.3057373 1.4238988 1.1868068 0.0 0.0 0.0 0.0 0.0 0.0 1.4825892 1.2554375 1.1868669 0.0 0.0 0.0 0.0 0.0 0.0 17.92892267384547 1.0 1.0 0.03437422771914291 1
12 616761000616759 1.4798623 1.518522 1.3049924 0.0 0.0 0.0 0.0 0.0 0.0 1.76267 1.2811769 1.3049189 0.0 0.0 0.0 0.0 0.0 0.0 27.1330644580025 1.0 1.0 0.0008801909639179792 0
13 601191000601190 1.3659731 1.3328303 1.1746161 0.0 0.0 0.0 0.0 0.0 0.0 1.4848547 1.228236 1.1745908 0.0 0.0 0.0 0.0 0.0 0.0 12.24552005956087 1.0 1.0 0.02744566017614033 1
14 611951000611950 1.4096501 1.3406941 1.1967052 0.0 0.0 0.0 0.0 0.0 0.0 1.8930465 1.0170192 1.1965027 0.0 0.0 0.0 0.0 0.0 0.0 9.602973504759342 1.0 1.0 0.025333988760754725 1
15 615571000615569 1.4963102 1.4400637 1.2778496 0.0 0.0 0.0 0.0 0.0 0.0 1.6128855 1.3380969 1.2777954 0.0 0.0 0.0 0.0 0.0 0.0 10.00906547123495 1.0 1.0 0.005153226793784099 0
16 602241000602240 1.2346859 1.2649784 1.0879462 0.0 0.0 0.0 0.0 0.0 0.0 1.3044267 1.1978873 1.0880103 0.0 0.0 0.0 0.0 0.0 0.0 10.69839005902737 1.0 1.0 0.05588152939034956 1
17 662311000662309 1.4558442 1.2829716 1.1892868 0.0 0.0 0.0 0.0 0.0 0.0 1.4283777 1.3071392 1.189299 0.0 0.0 0.0 0.0 0.0 0.0 35.59736427734763 1.0 1.0 0.04038866393711423 1
18 618151000618150 1.3955851 1.2684973 1.1580251 0.0 0.0 0.0 0.0 0.0 0.0 1.3664888 1.2950853 1.158017 0.0 0.0 0.0 0.0 0.0 0.0 12.26844680201108 1.0 1.0 0.04503563307162174 1
19 640251000640250 1.4967195 1.4788111 1.2951468 0.0 0.0 0.0 0.0 0.0 0.0 1.49932 1.4764189 1.2952195 0.0 0.0 0.0 0.0 0.0 0.0 9.331683076113714 1.0 1.0 0.0009616404355066922 0
20 682531000682529 1.2395717 1.279864 1.0964798 0.0 0.0 0.0 0.0 0.0 0.0 1.5971042 1.0037835 1.0963763 0.0 0.0 0.0 0.0 0.0 0.0 22.09303788921458 1.0 1.0 0.05432973750205524 1
21 639941000639939 1.4856927 1.288835 1.204032 0.0 0.0 0.0 0.0 0.0 0.0 1.5790766 1.2154785 1.2040036 0.0 0.0 0.0 0.0 0.0 0.0 19.88256530217967 1.0 1.0 0.038464125283156035 1
22 658601000658600 1.3547673 1.3418157 1.1737397 0.0 0.0 0.0 0.0 0.0 0.0 1.510678 1.2063279 1.1737193 0.0 0.0 0.0 0.0 0.0 0.0 13.36254051707895 1.0 1.0 0.02516967278384072 1
23 642111000642109 1.5731832 1.5322853 1.351593 0.0 0.0 0.0 0.0 0.0 0.0 2.0847034 1.1743838 1.3511183 0.0 0.0 0.0 0.0 0.0 0.0 10.81757347481877 1.0 1.0 0 1
24 614831000614830 1.5240891 1.3309844 1.2393287 0.0 0.0 0.0 0.0 0.0 0.0 1.8103132 1.1321278 1.239504 0.0 0.0 0.0 0.0 0.0 0.0 11.17457960453737 1.0 1.0 0.027032744121249234 1
25 618731000618729 1.5668496 1.4162993 1.2965057 0.0 0.0 0.0 0.0 0.0 0.0 1.9767618 1.1390269 1.2965205 0.0 0.0 0.0 0.0 0.0 0.0 8.689411133413383 1.0 1.0 0.008631024960242897 0
26 634581000634580 1.6624262 1.2443408 1.2494733 0.0 0.0 0.0 0.0 0.0 0.0 1.8209122 1.1433833 1.2494078 0.0 0.0 0.0 0.0 0.0 0.0 10.70007295046105 1.0 1.0 0.04812462273796438 1
27 668371000668370 1.4763246 1.493524 1.2926756 0.0 0.0 0.0 0.0 0.0 0.0 1.8671573 1.1925788 1.2925996 0.0 0.0 0.0 0.0 0.0 0.0 9.52159801971775 1.0 1.0 0.0011466559490004842 0
28 697181000697180 1.3508236 1.2542698 1.1329979 0.0 0.0 0.0 0.0 0.0 0.0 1.4429511 1.1762455 1.132964 0.0 0.0 0.0 0.0 0.0 0.0 10.00656312444773 1.0 1.0 0.049537851939195 1
