X2,P_REM(APR4_EPP),P_REM(BHF_BBB2),P_REM(H4),P_REM(HQC18),P_REM(KDE0V),P_REM(KDE0V1),P_REM(MPA1),P_REM(MS1_PP),P_REM(MS1B_PP),P_REM(RS),P_REM(SK255),P_REM(SK272),P_REM(SKI2),P_REM(SKI3),P_REM(SKI4),P_REM(SKI5),P_REM(SKI6),P_REM(SKMP),P_REM(SKOP),P_REM(SLy),P_REM(SLY2),P_REM(SLY9),P_REM(SLY230A)
0.420000,0.239260,0.226066,0.203353,0.225616,0.224360,0.217377,0.227202,0.214967,0.212433,0.230936,0.219016,0.219928,0.206168,0.212132,0.226890,0.208443,0.216482,0.221146,0.222457,0.223030,0.222835,0.220350,0.217395
0.440000,0.255564,0.241944,0.218432,0.241479,0.240181,0.232960,0.243118,0.230465,0.227842,0.246975,0.234655,0.235598,0.221350,0.227530,0.242796,0.223709,0.232033,0.236859,0.238214,0.238807,0.238605,0.236035,0.232978
0.460000,0.272416,0.258403,0.234144,0.257924,0.256586,0.249143,0.259611,0.246570,0.243863,0.263582,0.250891,0.251864,0.237160,0.243542,0.259279,0.239596,0.248188,0.253163,0.254560,0.255170,0.254963,0.252314,0.249162
0.480000,0.289829,0.275459,0.250512,0.274967,0.273594,0.265947,0.276699,0.263302,0.260518,0.280773,0.267744,0.268744,0.253619,0.260187,0.276359,0.256127,0.264965,0.270078,0.271513,0.272140,0.271927,0.269206,0.265967
0.500000,0.307821,0.293131,0.267559,0.292628,0.291223,0.283392,0.294400,0.280681,0.277827,0.298567,0.285233,0.286257,0.270748,0.277488,0.294052,0.273323,0.282386,0.287623,0.289092,0.289734,0.289516,0.286730,0.283412
0.520000,0.326406,0.311438,0.285308,0.310925,0.309491,0.301498,0.312732,0.298729,0.295812,0.316980,0.303378,0.304423,0.288573,0.295465,0.312377,0.291206,0.300470,0.305818,0.307318,0.307973,0.307750,0.304906,0.301518
0.540000,0.345601,0.330399,0.303786,0.329877,0.328419,0.320286,0.331714,0.317467,0.314495,0.336031,0.322199,0.323263,0.307116,0.314142,0.331353,0.309801,0.319239,0.324683,0.326208,0.326875,0.326648,0.323755,0.320307
0.560000,0.365424,0.350033,0.323016,0.349504,0.348027,0.339778,0.351366,0.336917,0.333900,0.355739,0.341720,0.342799,0.326402,0.333541,0.351000,0.329131,0.338716,0.344239,0.345785,0.346461,0.346231,0.343298,0.339799
0.580000,0.385890,0.370361,0.343025,0.369827,0.368334,0.359997,0.371707,0.357102,0.354049,0.376122,0.361960,0.363051,0.346456,0.353686,0.371338,0.349221,0.358923,0.364507,0.366070,0.366753,0.366520,0.363555,0.360018
0.600000,0.407018,0.391403,0.363840,0.390866,0.389364,0.380965,0.392759,0.378047,0.374968,0.397199,0.382943,0.384043,0.367306,0.374602,0.392387,0.370097,0.379883,0.385509,0.387083,0.387771,0.387537,0.384551,0.380987
0.620000,0.428826,0.413182,0.385490,0.412643,0.411136,0.402707,0.414541,0.399776,0.396682,0.418992,0.404693,0.405797,0.388978,0.396314,0.414168,0.391785,0.401620,0.407268,0.408849,0.409538,0.409304,0.406307,0.402728
0.640000,0.451332,0.435719,0.408003,0.435180,0.433674,0.425247,0.437076,0.422314,0.419217,0.441521,0.427233,0.428337,0.411499,0.418849,0.436703,0.414312,0.424159,0.429808,0.431388,0.432077,0.431843,0.428847,0.425268
0.660000,0.474556,0.459036,0.431409,0.458500,0.457001,0.448609,0.460386,0.445687,0.442599,0.464807,0.450588,0.451687,0.434900,0.442232,0.460015,0.437707,0.447525,0.453153,0.454726,0.455412,0.455178,0.452195,0.448630
0.680000,0.498516,0.483156,0.455739,0.482625,0.481141,0.472821,0.484494,0.469921,0.466857,0.488872,0.474784,0.475874,0.459209,0.466492,0.484127,0.461998,0.471745,0.477326,0.478885,0.479566,0.479334,0.476377,0.472842
0.700000,0.523233,0.508105,0.481025,0.507581,0.506117,0.497908,0.509423,0.495045,0.492018,0.513737,0.499845,0.500921,0.484457,0.491657,0.509061,0.487216,0.496846,0.502355,0.503893,0.504564,0.504335,0.501418,0.497928
