X2,P_REM(APR4_EPP),P_REM(BHF_BBB2),P_REM(H4),P_REM(HQC18),P_REM(KDE0V),P_REM(KDE0V1),P_REM(MPA1),P_REM(MS1_PP),P_REM(MS1B_PP),P_REM(RS),P_REM(SK255),P_REM(SK272),P_REM(SKI2),P_REM(SKI3),P_REM(SKI4),P_REM(SKI5),P_REM(SKI6),P_REM(SKMP),P_REM(SKOP),P_REM(SLy),P_REM(SLY2),P_REM(SLY9),P_REM(SLY230A)
0.480000,0.026632,0.022470,0.000850,0.023645,0.020939,0.018707,0.004307,0.000018,0.000143,0.002325,0.003018,0.002650,0.001445,0.001447,0.007100,0.000417,0.005856,0.004489,0.011090,0.012338,0.012514,0.005604,0.012245
0.500000,0.033759,0.031402,0.000933,0.026848,0.023816,0.027721,0.005131,0.000021,0.000192,0.003904,0.002758,0.002459,0.001713,0.001823,0.006924,0.000453,0.005687,0.006004,0.012667,0.017021,0.017343,0.007956,0.023761
0.520000,0.033913,0.038942,0.001033,0.032916,0.026071,0.027442,0.005413,0.000018,0.000149,0.003837,0.003472,0.003375,0.002035,0.002143,0.007065,0.000473,0.006511,0.006017,0.017954,0.023262,0.024357,0.006521,0.019722
0.540000,0.052158,0.041332,0.001421,0.033269,0.028932,0.024083,0.007619,0.000022,0.000182,0.004438,0.004829,0.004485,0.002691,0.003023,0.008006,0.000610,0.006709,0.007950,0.014844,0.028471,0.029451,0.008595,0.023136
0.560000,0.036521,0.036864,0.001584,0.035294,0.024249,0.029263,0.006860,0.000026,0.000196,0.004248,0.003538,0.004268,0.002361,0.002646,0.008245,0.000630,0.005464,0.006936,0.013894,0.027057,0.027814,0.008860,0.020197
0.580000,0.048482,0.035833,0.001360,0.041945,0.028736,0.030319,0.007912,0.000030,0.000259,0.005110,0.004307,0.004614,0.003049,0.003112,0.008570,0.000622,0.008095,0.009228,0.015310,0.030796,0.030566,0.010174,0.026533
0.600000,0.048730,0.033573,0.001259,0.039110,0.030490,0.038721,0.009086,0.000029,0.000258,0.004804,0.004722,0.004271,0.002915,0.002816,0.009715,0.000623,0.008953,0.008165,0.016291,0.027606,0.027823,0.011237,0.025151
0.620000,0.049059,0.051915,0.001575,0.039501,0.031029,0.038506,0.010653,0.000033,0.000260,0.006023,0.005450,0.005436,0.003634,0.003163,0.011141,0.000720,0.008926,0.008817,0.022778,0.029950,0.030314,0.012321,0.031518
0.640000,0.058089,0.053318,0.001928,0.052224,0.044744,0.046789,0.009742,0.000034,0.000323,0.007562,0.005875,0.005209,0.004067,0.003678,0.011231,0.000829,0.011685,0.011046,0.024055,0.041101,0.042251,0.012599,0.035567
0.660000,0.060537,0.059813,0.002334,0.051472,0.046342,0.052982,0.009537,0.000030,0.000271,0.007599,0.007536,0.006696,0.004068,0.004012,0.014219,0.000824,0.011226,0.010744,0.024604,0.035299,0.036221,0.014518,0.034347
