X2,P_REM(APR4_EPP),P_REM(BHF_BBB2),P_REM(H4),P_REM(HQC18),P_REM(KDE0V),P_REM(KDE0V1),P_REM(MPA1),P_REM(MS1_PP),P_REM(MS1B_PP),P_REM(RS),P_REM(SK255),P_REM(SK272),P_REM(SKI2),P_REM(SKI3),P_REM(SKI4),P_REM(SKI5),P_REM(SKI6),P_REM(SKMP),P_REM(SKOP),P_REM(SLy),P_REM(SLY2),P_REM(SLY9),P_REM(SLY230A)
0.480000,0.016039,0.022687,0.000750,0.015570,0.020014,0.028383,0.003835,0.000012,0.000045,0.004144,0.004247,0.002387,0.002127,0.001397,0.004543,0.000438,0.005113,0.006548,0.006064,0.032640,0.017877,0.005252,0.011046
0.500000,0.053309,0.040134,0.001000,0.030107,0.017363,0.016391,0.004777,0.000017,0.000161,0.002585,0.002509,0.003578,0.001737,0.002762,0.007138,0.000497,0.004877,0.004388,0.012829,0.013571,0.019467,0.005950,0.016152
0.520000,0.033167,0.016419,0.001253,0.029145,0.028283,0.031148,0.005696,0.000021,0.000168,0.004592,0.002055,0.003257,0.001473,0.002643,0.006306,0.000472,0.006057,0.006310,0.008603,0.021462,0.024205,0.007270,0.017725
0.540000,0.025547,0.028122,0.001095,0.032898,0.033489,0.037414,0.008532,0.000028,0.000201,0.003992,0.004301,0.003688,0.002406,0.002308,0.007867,0.000493,0.004316,0.006911,0.013292,0.010680,0.022631,0.011705,0.021868
0.560000,0.050398,0.031215,0.001338,0.035478,0.018976,0.026777,0.006920,0.000022,0.000182,0.003358,0.003927,0.003872,0.001971,0.002262,0.009649,0.000618,0.006714,0.006305,0.013438,0.022814,0.026461,0.011149,0.022551
0.580000,0.068114,0.039389,0.001642,0.033736,0.028779,0.031856,0.007987,0.000031,0.000271,0.004107,0.004392,0.004326,0.003899,0.003759,0.008678,0.000763,0.007642,0.008557,0.015695,0.024362,0.025465,0.008965,0.014886
0.600000,0.039911,0.058924,0.001448,0.028671,0.024677,0.035649,0.008278,0.000025,0.000259,0.007344,0.005428,0.003171,0.002884,0.003419,0.009121,0.000707,0.007042,0.005703,0.019092,0.023287,0.023341,0.009779,0.020890
0.620000,0.051859,0.050837,0.001731,0.044493,0.038909,0.032865,0.008175,0.000040,0.000294,0.005496,0.005949,0.004533,0.002416,0.003552,0.012153,0.000843,0.007265,0.006627,0.016735,0.030476,0.032732,0.011029,0.026774
0.640000,0.040422,0.054692,0.002562,0.031904,0.042719,0.037616,0.010368,0.000041,0.000368,0.006327,0.005445,0.006075,0.003072,0.003597,0.011438,0.000921,0.011555,0.007217,0.018991,0.031408,0.030402,0.011793,0.033729
0.660000,0.073639,0.041046,0.001786,0.054086,0.045567,0.050169,0.009498,0.000033,0.000320,0.005792,0.005722,0.006397,0.003498,0.004309,0.010148,0.000871,0.011374,0.010876,0.018120,0.039021,0.036915,0.012946,0.036049
0.680000,0.071352,0.040326,0.002186,0.063457,0.040751,0.046396,0.008311,0.000043,0.000293,0.005271,0.006697,0.006875,0.003573,0.004203,0.013645,0.000893,0.010489,0.013986,0.020652,0.044733,0.039371,0.016081,0.027434
0.700000,0.062325,0.068054,0.002027,0.045661,0.046324,0.050254,0.010457,0.000042,0.000420,0.007369,0.008347,0.005700,0.005155,0.004320,0.013427,0.000737,0.010337,0.012523,0.028276,0.044642,0.036794,0.012643,0.045738
0.720000,0.064214,0.073152,0.001946,0.041945,0.042388,0.051730,0.012571,0.000045,0.000407,0.006996,0.006959,0.007405,0.004484,0.004426,0.011970,0.000951,0.011415,0.014294,0.026139,0.054662,0.044554,0.014280,0.032997
0.740000,0.059002,0.075206,0.002855,0.066481,0.058687,0.058160,0.016419,0.000047,0.000469,0.008162,0.006080,0.006268,0.005070,0.004088,0.013877,0.001078,0.014490,0.012152,0.031507,0.037541,0.046853,0.018399,0.038686
0.760000,0.088066,0.064293,0.002327,0.069717,0.054294,0.059701,0.012175,0.000052,0.000472,0.007355,0.008247,0.007670,0.005345,0.004113,0.014852,0.001166,0.012884,0.012520,0.026214,0.042825,0.045922,0.014450,0.038699
0.780000,0.078268,0.050863,0.002707,0.081661,0.053444,0.051518,0.013185,0.000050,0.000410,0.008906,0.009837,0.007812,0.005115,0.005041,0.016894,0.001057,0.012539,0.014979,0.028220,0.052396,0.056143,0.019087,0.036993
0.800000,0.091321,0.085236,0.002774,0.061752,0.054855,0.058724,0.013546,0.000058,0.000463,0.009644,0.010167,0.008178,0.005348,0.005334,0.016019,0.001295,0.013178,0.016660,0.028051,0.055035,0.053814,0.018852,0.046917
0.820000,0.079323,0.080047,0.002523,0.077911,0.060956,0.065828,0.013670,0.000050,0.000522,0.010112,0.008767,0.009150,0.005899,0.005452,0.017658,0.001344,0.013332,0.015830,0.033893,0.054253,0.053186,0.022128,0.057344
0.840000,0.079744,0.089102,0.003043,0.081319,0.060855,0.072535,0.014521,0.000056,0.000547,0.009964,0.009433,0.009057,0.005943,0.006302,0.015640,0.001391,0.014714,0.017662,0.033095,0.045082,0.059191,0.022976,0.050471
0.860000,0.083606,0.071355,0.002960,0.084348,0.066438,0.070212,0.015138,0.000063,0.000492,0.009923,0.010123,0.008945,0.006239,0.006726,0.017258,0.001558,0.015718,0.017822,0.036139,0.060721,0.059497,0.022107,0.055370
0.880000,0.096364,0.090889,0.003637,0.084552,0.070152,0.081353,0.016569,0.000063,0.000587,0.011386,0.011092,0.009824,0.006885,0.006107,0.019404,0.001569,0.017047,0.017026,0.035834,0.061359,0.059090,0.021574,0.058710
0.900000,0.094259,0.096194,0.003491,0.082594,0.072222,0.078711,0.017428,0.000062,0.000561,0.011316,0.010357,0.009936,0.006921,0.006641,0.021707,0.001548,0.017288,0.017966,0.036853,0.058804,0.065604,0.022789,0.055370
0.920000,0.100664,0.099027,0.003565,0.093953,0.076177,0.084612,0.016696,0.000069,0.000594,0.011685,0.011223,0.010282,0.007097,0.007081,0.022275,0.001657,0.019451,0.018957,0.040589,0.064958,0.064071,0.024688,0.059585
0.940000,0.105675,0.104151,0.003761,0.095968,0.079640,0.089190,0.018581,0.000072,0.000604,0.012297,0.011932,0.010923,0.007544,0.007532,0.022825,0.001708,0.019598,0.019952,0.041171,0.068518,0.068860,0.024836,0.062508
0.960000,0.109464,0.112128,0.004009,0.102258,0.085013,0.093990,0.019340,0.000074,0.000649,0.012830,0.012634,0.011376,0.007771,0.007766,0.023911,0.001787,0.020827,0.020986,0.044032,0.072372,0.074068,0.027074,0.065525
0.980000,0.114774,0.116881,0.004238,0.108133,0.089221,0.097355,0.020565,0.000076,0.000679,0.013272,0.013564,0.012034,0.008041,0.008049,0.024918,0.001900,0.021836,0.021986,0.046608,0.074998,0.077475,0.027863,0.069942
1.000000,0.117956,0.120201,0.004324,0.109900,0.090949,0.099200,0.021335,0.000077,0.000696,0.013607,0.013833,0.012291,0.008349,0.008270,0.025500,0.001932,0.022268,0.022417,0.047757,0.077287,0.079435,0.028612,0.072014
