1.5035657,1.3403679,1.2354466
1.5348268,1.200669,1.180001
1.6819264,1.108813,1.1837373
1.6059557,1.2538363,1.2334392
1.849806,1.0117059,1.1802912
1.8707706,1.0076559,1.1840461
1.7455277,1.0040023,1.1437871
1.6197251,1.154241,1.1869228
1.4962229,1.4151373,1.2666532
1.441714,1.3884274,1.2316285
1.5103579,1.1347778,1.137378
1.669596,1.4678113,1.3622437
1.6617014,1.1471082,1.1978157
1.8414718,1.1520523,1.2610892
1.7256131,1.0004308,1.1354597
1.6774197,1.0461532,1.1468706
1.3768862,1.1546772,1.0968252
1.573274,1.4869429,1.3314006
1.6069843,1.1801018,1.1959928
1.5747455,1.2150089,1.2021557
1.5193758,1.1447808,1.145831
1.3635267,1.3141309,1.1652802
1.6734198,1.1056179,1.1790904
1.7639368,1.2448286,1.2861093
1.4379538,1.3422915,1.2093122
1.7370186,1.2359695,1.2718875
1.3992435,1.1922435,1.1236864
1.6555471,1.0844862,1.1613101
1.8341374,1.0367914,1.1908841
1.5979863,1.2345748,1.2207266
1.6223483,1.465254,1.3418684
1.6968493,1.3360265,1.3088928
1.6100193,1.11378,1.1618319
1.4501883,1.2476141,1.1703097
1.9648142,1.0014896,1.2076404
1.7786099,1.1072867,1.2149217
1.66716,1.2653573,1.2620198
1.9935964,1.0118408,1.2225542
1.4912328,1.2748986,1.1996045
1.5211068,1.0642074,1.1041013
1.5415618,1.2803228,1.2219696
1.402134,1.183585,1.1206684
1.5174153,1.1756306,1.1608509
1.4981138,1.2281291,1.1796696
1.4934781,1.2912804,1.2082982
1.453298,1.3757958,1.23088
1.4849862,1.274946,1.1971507
1.672134,1.2196088,1.2401181
1.5920368,1.2680439,1.2353123
1.4865488,1.2707058,1.1957465
1.5451124,1.4000723,1.2800997
1.538765,1.1930718,1.1776395
1.6118875,1.1683648,1.1916015
1.6813627,1.2554656,1.2621298
1.7070706,1.2477266,1.2674097
1.5590024,1.3021725,1.2393681
1.7529436,1.2150038,1.2662402
1.4349494,1.1674433,1.1255605
1.5729461,1.3131568,1.2501321
1.6909127,1.0493813,1.1531167
1.5968231,1.0602543,1.1280265
1.418411,1.2746713,1.1702274
1.7918288,1.2266223,1.2860196
1.5033101,1.3697337,1.2489423
1.5891496,1.146816,1.1721225
1.468908,1.225051,1.1668394
1.597203,1.3932387,1.2980287
1.5642378,1.3164004,1.2482935
1.8624617,1.2317523,1.3129747
1.7040657,1.099894,1.1861727
1.8731267,1.0373181,1.203083
2.1003685,1.1183034,1.3212279
1.6478559,1.0049294,1.1135057
1.7872115,1.4177526,1.3838888
1.4694175,1.1883353,1.149073
1.5779068,1.3515908,1.2705662
1.9222308,1.0619075,1.2330241
1.3247342,1.2216737,1.1072987
2.219884,1.000365,1.277366
1.2665616,1.1705025,1.0598047
1.4471458,1.315507,1.2008756
1.9516013,1.0409238,1.2287923
1.5187745,1.0622578,1.1022377
1.7507888,1.2158698,1.2659571
1.4941233,1.3798568,1.2497857
1.4361513,1.3140765,1.1956905
