1.3931105,1.2810073
1.4196495,1.317501
1.4472882,1.346359
1.416061,1.3147074
1.3022928,1.1862764
1.4284242,1.3256918
1.4061832,1.3055565
1.4469428,1.3475822
1.4278619,1.3250573
1.5063066,1.4042171
1.4553488,1.3481437
1.5308292,1.4254122
1.5238963,1.4134132
1.3611498,1.2562598
1.4767447,1.375335
1.427986,1.3283333
1.4786179,1.3673862
1.39516,1.2891508
1.4492265,1.3482811
1.4242584,1.315488
1.403682,1.289081
1.484174,1.3783576
1.4164331,1.3089397
1.419472,1.3129965
1.3756124,1.2633991
1.4472882,1.346359
1.4733353,1.3752636
1.4693708,1.363521
1.5041035,1.4067265
1.4000746,1.2987354
1.4334621,1.3338894
1.3763435,1.2607123
1.3231423,1.2187657
1.4877967,1.3874862
1.3918009,1.279561
1.4553488,1.3548723
1.4356037,1.3354646
1.6545466,1.4854487
1.3676698,1.2647895
1.4655919,1.3652334
1.4553651,1.355754
1.3958343,1.2952683
1.4569893,1.3500075
1.4833244,1.3835161
1.5010862,1.3962885
1.3963042,1.2848315
1.4156277,1.31546
1.3937025,1.2791126
1.347833,1.2341704
1.4136034,1.3134714
1.3650653,1.2596844
1.3842919,1.2817231
1.4580512,1.3582578
1.4457649,1.3458488
1.3796147,1.2662061
1.4189953,1.316753
1.5787343,1.4558778
1.4326121,1.3195932
1.6122073,1.4796054
1.4597429,1.3591688
1.4954716,1.3956734
1.4610755,1.3613769
1.5009397,1.4001375
1.5182451,1.4138513
1.4215243,1.3101479
1.4567162,1.3569514
1.4041388,1.2966137
1.4401405,1.3384001
1.423653,1.3113501
1.4767534,1.3765119
1.307093,1.1900886
1.3872018,1.273289
1.5890067,1.4564742
1.4894956,1.3883436
1.4281813,1.327389
1.3283455,1.2192252
1.4444516,1.3429946
1.4617202,1.361671
1.5697899,1.4518098
1.4833684,1.3827518
1.4249126,1.3108748
1.5102063,1.4147692
1.3522543,1.2469566
1.4925812,1.3825049
1.449543,1.3452523
1.3402829,1.2230006
1.382173,1.2672639
1.416581,1.3164892
1.4279348,1.3264384
1.3662424,1.255174
1.3418696,1.2365128
1.5578659,1.442957
1.4686372,1.3597115
1.2699571,1.1623335
1.5626324,1.4436971
1.5363951,1.429168
1.4686288,1.3682693
1.4395498,1.3269557
1.4846426,1.3800352
1.3390379,1.233011
1.5130478,1.4098485
1.4579268,1.3473049
1.4686154,1.3645084
1.4055934,1.2907143
1.4855019,1.3778731
1.3275375,1.215854
1.4967507,1.3954312
1.4083421,1.304188
1.470816,1.3704407
1.5137362,1.4100349
1.504543,1.4027097
1.4232672,1.3220162
1.5389582,1.4291446
1.3459756,1.2312019
1.4647229,1.35655
1.5213087,1.4176489
1.4556293,1.350244
1.4546263,1.3554065
1.4228971,1.3140519
1.339957,1.236586
1.424218,1.3241924
1.3123004,1.2024231
1.4339693,1.3319603
1.3071296,1.2026389
1.4263675,1.3152083
1.4966873,1.395324
1.4918294,1.3997927
1.4332945,1.3318121
1.427986,1.3283333
1.4342064,1.3342737
1.4004911,1.2938929
1.5138192,1.404089
1.4539477,1.3540174
1.3769147,1.2612901
1.4885583,1.3785406
1.3934147,1.2923466
1.4692644,1.3629363
1.3628098,1.2488158
1.4357176,1.3341737
1.3961266,1.2921238
1.4670029,1.3670298
1.4100119,1.3078575
1.3729552,1.2577347
1.5310428,1.4242588
1.4032493,1.2910386
1.4687362,1.3714799
1.3995734,1.2945516
1.3843169,1.2826872
1.4030702,1.3009766
1.4879528,1.3872929
1.4707912,1.3711184
1.4574995,1.3471453
1.4128925,1.3023846
1.4180237,1.3146771
1.4871814,1.3811163
1.4913802,1.3903543
1.3138819,1.2095181
1.4493729,1.3485445
1.5618409,1.4454123
1.5269148,1.4210622
1.3078547,1.1907014
1.3572342,1.2461411
1.4796969,1.379667
1.3749228,1.2589042
1.4332945,1.3318121
1.5494796,1.4412833
1.5690674,1.4484547
1.5143197,1.4106662
1.4009405,1.2874454
1.4498026,1.3425893
1.5967109,1.4599411
1.4277542,1.3218626
1.5189967,1.4143701
1.4192955,1.305558
1.3782963,1.2753843
1.4403212,1.3390292
1.4737964,1.372295
1.5843751,1.4573022
1.4217538,1.3207349
1.5186625,1.4071412
1.4409974,1.3413101
1.3978313,1.2946204
1.4632655,1.3633858
1.46899,1.3694482
1.6460441,1.4742769
1.4241354,1.3220614
1.4211727,1.31861
1.4244843,1.3173468
1.5659232,1.4476672
1.3407514,1.2290312
1.4686288,1.3682693
1.3926773,1.2899535
1.4565742,1.3557099
1.6696622,1.494144
1.3923868,1.2787223
1.4501138,1.3445814
1.3758187,1.2728952
1.4428424,1.3358701
1.480229,1.3742571
1.5158957,1.4123901
1.444559,1.3338568
1.6058799,1.4950013
1.3341001,1.2265061
1.3327327,1.2205404
1.3964235,1.2952005
1.5176275,1.4137114
1.4633375,1.3596951
1.4509637,1.3495594
1.4524585,1.343894
1.3689615,1.2552743
1.4272854,1.3190107
1.4016534,1.2970213
1.3161964,1.2022029
1.5683057,1.4599038
1.444764,1.3322165
1.4685214,1.3699701
1.338828,1.2313696
1.3448234,1.2300928
1.5466478,1.4376954
