10.518004,1.459891,0.5953102,0.0007722378
1.2821872,1.1715639,0.013041735,-0.004974067
48.535515,34.36134,0.34048712,0.16483676
10.307532,1.5761272,0.7578076,-0.019744873
10.133953,3.415632,-0.057961464,0.50961137
10.577442,1.4573138,-0.12692934,0.007358551
1.4688534,1.3748628,0.005900979,0.003156066
51.45707,38.24132,0.20686793,0.18362701
25.730036,1.580805,0.6378666,-0.03049767
32.600986,1.4925323,-0.023506999,-0.0063632727
10.44693,1.4683133,-0.50446177,0.0010296106
9.167685,2.3037877,-0.015980124,-0.04875344
10.551628,1.5257396,-0.20121533,0.00012278557
54.24713,42.07104,-0.41704476,-0.33782822
10.8900795,1.3826058,-0.6030562,0.02236092
2.146328,1.7810231,0.006386757,0.0021663904
31.050783,1.4614413,0.39073098,0.0018092394
26.753784,1.5423753,0.51722157,-0.026951969
10.022861,1.4243716,-0.21217972,-0.006123483
1.4498842,1.3429233,0.019988537,0.0032047033
31.42226,1.4534469,0.03274536,0.010077
11.169336,7.1727057,0.5383457,0.11369157
39.56469,26.61682,-0.17363548,-0.14892966
5.223913,1.4587204,0.017628312,-0.008449554
48.32745,27.118155,0.8344958,0.5754169
5.1082063,1.4456892,0.1919769,-0.00053185225
29.687222,1.4714863,0.19401073,-0.0040204525
61.5905,1.8507614,0.8703432,0.056694508
11.241832,1.496068,0.34404612,-0.009592354
1.4985799,1.3221587,0.026978016,0.0013716221
9.391988,1.6707779,0.6866431,-0.024514556
30.577223,1.508844,0.68479824,-0.03540814
2.1257255,1.5517126,-0.13662702,-0.09934306
22.58962,5.3021407,0.89543426,0.33378828
10.647316,1.5081897,0.7463175,0.006790161
10.766472,1.4686936,-0.7838491,-0.001324594
31.499071,1.4599208,0.1601609,-0.0058745146
38.107185,3.148124,0.33534396,0.0059040785
57.440365,38.825104,0.09871912,0.13579834
27.98833,17.348717,0.06358087,0.11322653
5.1383243,1.4421831,0.29302,0.00032770634
5.1765842,1.4479413,0.49806416,0.0026904345
26.459518,2.5555613,0.6302171,0.029340506
5.2344007,1.4615222,-0.02046597,-0.0006352067
1.7574886,1.0401932,-0.06873584,-0.03837806
24.782246,17.019806,0.14168584,0.2048161
44.89141,1.9107512,0.939144,0.06869125
2.3965359,2.0150054,0.24170232,0.1463157
5.0419965,1.4200797,0.26794302,-0.010255396
10.584818,3.9828465,0.57916856,0.43733394
29.70921,19.105503,-0.15888077,0.07206571
2.4048526,2.2207546,-0.15503323,-0.08630282
35.06017,24.027775,-0.16638911,-0.30963355
5.2234254,1.4265542,-0.51397043,-0.0027210116
15.821864,10.846312,-0.15554875,-0.16119891
13.564077,6.537977,-0.18605644,-0.22681195
2.1292799,1.2940935,-0.23263198,-0.16097087
36.58973,17.993597,-0.09090489,-0.011942267
16.417448,3.933145,0.094872,-0.19051713
50.744884,30.540098,0.5982512,0.47088003
27.79605,1.6951276,0.1342709,0.033631206
10.165583,1.6754798,-0.12556571,0.030103683
10.417623,1.5087297,-0.17281646,-0.02443844
21.325073,2.5342033,0.07645142,-0.14178681
18.600042,3.2331026,0.21362329,-0.0542894
10.496794,1.4695237,0.2512064,-0.027007282
32.64054,1.5069256,0.8117703,-0.004538238
10.503072,1.4628602,-0.8463691,-0.001783073
5.1523385,1.4311893,0.9308523,-0.0036275387
64.16013,49.041725,-0.22394675,-0.06579459
1.4728152,1.3582243,0.0031903982,0.00342834
10.192078,1.4260324,0.69183624,0.0021214485
20.579885,9.134955,-0.00481987,0.13978624
10.334459,1.4011188,-0.7590143,-0.006102264
14.348216,2.9647696,0.66876435,0.10911274
54.24713,42.07104,-0.41704476,-0.33782822
10.482522,1.4511364,0.66957045,-0.0047391057
28.819906,1.6993494,0.5728842,-0.025985777
31.284489,1.4655138,0.03632307,0.0016417503
5.1445913,1.4504474,0.73135245,-0.006750107
10.390717,1.4498769,-0.1489945,-0.0031169057
10.569145,1.4581304,-0.0941298,-0.004567504
5.255034,1.4603385,0.04715717,-0.0027419329
13.4279995,2.1091077,0.30325115,-0.02211994
9.9053,1.6534635,0.29693198,0.0019682646
