10.424465,1.4760985,0.5716152,-0.0004466176
1.2729337,1.1743519,0.012669563,-0.008834541
49.036556,35.26267,0.33355856,0.18356001
10.698877,1.5346353,0.75458217,0.07248986
25.524492,1.764983,0.6050805,0.22141242
10.393089,1.4929795,-0.19393432,-0.00816679
1.4837546,1.3832704,0.0027022362,0.003881216
51.475876,38.03366,0.2050252,0.20615554
26.714632,1.5587895,0.6446763,-0.03364998
32.16582,1.4960353,-0.034639955,0.0058226585
10.315455,1.4743452,-0.54718673,0.0130678415
8.716956,2.3914685,-0.10141587,-0.1444394
10.137942,1.5540317,-0.2768501,-0.015128672
53.66522,40.516968,-0.39254898,-0.3333103
11.738574,1.2969548,-0.34127134,0.017332554
2.1126425,1.7884586,0.0074186325,-0.009564221
30.491314,1.4806415,0.3769914,-0.002335906
27.585213,1.5225669,0.5304787,-0.02190733
10.145309,1.4223682,-0.17788029,-0.0010504127
1.4487427,1.3466873,0.016769886,0.0013211966
30.323648,1.4872928,-0.058980644,-0.021352768
10.555817,7.4207134,0.5003891,0.22749925
39.339687,25.81644,-0.16311526,-0.14804202
5.234428,1.4584258,0.006706953,-0.0013440847
48.85813,27.117725,0.8297937,0.5985595
5.106823,1.4484675,0.19102728,-1.7881393e-06
30.074118,1.4645901,0.2290734,-0.010308862
58.435776,1.9483559,0.87459624,0.014015436
11.2089,1.4953986,0.33891737,-0.008205235
1.476158,1.3523365,0.012513518,-0.005362928
8.921421,1.7566274,0.67154837,-0.060155988
30.628405,1.5119872,0.69560754,-0.018302381
2.0971167,1.5683777,-0.14514685,-0.08670932
13.992972,7.550519,0.93165743,0.72753334
10.534769,1.5142775,0.73946655,0.010686398
10.678647,1.4666208,-0.79741323,0.011143088
30.94499,1.4671128,0.16009378,-0.007983565
40.605713,2.924666,0.44909716,0.054413795
56.8145,38.682175,0.07839239,0.24955678
28.791077,16.513107,0.051344275,0.20915723
5.163657,1.4545524,0.3011284,-0.0006213188
5.1056275,1.4287801,0.47109222,0.015186667
26.847872,2.5654392,0.5937313,0.057127476
5.131296,1.4394112,-0.023726463,0.0031929016
1.7229928,1.047376,-0.0639559,-0.03738767
25.152418,16.509588,0.14889038,0.10144317
43.68244,1.9929702,0.94336724,0.107554674
2.3431473,2.049122,0.22496212,0.13275528
5.0906034,1.4283527,0.255409,0.0050914288
10.119464,3.9139082,0.6062244,0.29717362
28.05679,19.455982,-0.15986437,0.05693853
2.4220445,2.2153718,-0.17327422,-0.058925092
34.64621,25.135586,-0.20093334,-0.21861374
5.121746,1.4516152,-0.5642965,-0.004703939
15.305443,11.087868,-0.18727082,-0.010088623
18.651329,5.161535,0.0944252,-0.14771795
2.134611,1.3177683,-0.23071194,-0.16413444
35.598015,18.573717,-0.08269292,-0.022060812
13.712786,4.55089,-0.11802137,-0.010690093
50.220318,30.797709,0.5820153,0.4827652
24.71244,1.826128,0.05657637,0.03637588
9.292316,2.1572134,-0.24042416,-0.022714555
10.438096,1.4905946,-0.15220618,-0.015657306
6.075026,7.177788,-0.8367293,-0.5531205
29.492043,2.3258488,0.6010606,-0.10272813
10.298549,1.4866457,0.24698722,-0.045448303
32.488575,1.522656,0.80836165,-0.0019660592
10.486187,1.4549702,-0.8529408,0.015865564
5.06592,1.4589424,0.93031,0.007098794
62.477478,45.8131,-0.2054426,-0.15634876
1.5009332,1.3540174,0.0017428398,0.005820036
10.1158695,1.4415215,0.6610366,-0.0070682764
23.117094,8.4105015,-0.024810195,0.17826784
10.27995,1.4151863,-0.8034775,-0.005151868
14.414194,2.947424,0.6769172,0.09540522
53.66522,40.516968,-0.39254898,-0.3333103
10.485315,1.4582558,0.64822435,-0.012850821
28.476587,1.6987172,0.5683323,0.015073895
31.29968,1.4616554,0.01331234,-0.0005301833
5.1876173,1.4597836,0.73462903,0.011814594
10.27765,1.4601418,-0.15876329,0.0048509836
10.5174,1.4643391,-0.08152413,-0.0033838153
5.252928,1.4680902,0.040021896,-0.0037556887
13.103088,2.147311,0.2543044,-0.017081857
9.464123,1.691599,0.26479316,-0.038585365
5.1638656,1.4359939,0.52742064,0.013527393
14.822842,3.478269,0.10631454,0.019309163
5.273335,1.5356762,-0.010050774,-0.01811397
48.755226,31.70823,-0.41743934,-0.15660214
31.001404,1.4222757,0.98690724,0.01054275
2.1171322,1.9426645,0.067518115,0.09036255
5.2870545,1.5267377,0.13818908,-0.007821739
31.145313,1.4730278,-0.45240736,-0.012744784
27.169333,1.5803497,0.69876504,-0.007050514
35.67454,21.267864,0.03271675,0.06269741
31.030981,1.5682518,0.20449746,0.0027270317
7.9567227,1.417608,0.74101555,-0.083040595
