1.4450138,1.3458871
1.4586043,1.354714
1.5408149,1.4245846
1.474624,1.3744941
1.4672351,1.3675727
1.3470553,1.235945
1.4008077,1.2860396
1.3868976,1.2855556
1.5444403,1.4314247
1.5071138,1.3905749
1.4285347,1.3293661
1.3589854,1.2426615
1.437688,1.3260638
1.4931085,1.3855181
1.5067276,1.3957525
1.5685399,1.4497378
1.3358761,1.228498
1.4237485,1.3248556
1.4090711,1.2923107
1.4264853,1.3140001
1.4353766,1.3366699
1.4166585,1.3173381
1.4736291,1.3712915
1.3796824,1.2720684
1.4327108,1.3312992
1.4665551,1.3672383
1.4746765,1.3746952
1.4734561,1.3710266
1.3608931,1.2572423
1.3713084,1.2529743
1.4478921,1.348423
1.4058797,1.2978411
1.5514036,1.43672
1.4599528,1.3609115
1.511774,1.3995322
1.3775687,1.2707593
1.3541896,1.2468463
1.3723328,1.2675648
1.4351119,1.3219674
1.414241,1.2971437
1.4877611,1.3758166
1.3492398,1.2293066
1.4701263,1.3566927
1.4428132,1.3434781
1.456567,1.3421841
1.5499228,1.4358966
1.5907108,1.459973
1.4786003,1.3700047
1.3869901,1.2757598
1.530733,1.4230264
1.4548538,1.3514409
1.3449659,1.2262249
1.3595277,1.2493762
1.4813956,1.3796306
1.3855976,1.2689114
1.4835978,1.3819528
1.4618481,1.3484588
1.4043154,1.3044002
1.5838699,1.4655803
1.4155234,1.3081685
1.3915848,1.2908039
1.4787571,1.3784835
1.4616469,1.3622475
1.4068277,1.29021
1.3058391,1.1973057
1.3942341,1.2843132
1.4175788,1.31264
1.5296413,1.4209536
1.4891019,1.383236
1.2604375,1.1510615
1.4480324,1.3445559
1.4745269,1.3744724
1.430709,1.3285294
1.5429919,1.427657
1.4872282,1.3863769
1.5263717,1.4170176
1.3834975,1.2662573
1.470353,1.3693788
1.3565266,1.2387698
1.3097854,1.189896
1.529717,1.4111934
1.4746497,1.3687025
1.4484166,1.3482314
1.4652089,1.3520409
1.2534915,1.1373161
1.4798526,1.3783487
1.4317483,1.3194069
1.5506277,1.4376609
1.490826,1.376785
1.4403173,1.3416097
1.4594433,1.3604786
